iata,city,state,lat,lon
UPB,Havana,CU,23.032801,-82.579399
UPG,Ujung Pandang,ID,-5.06163,119.554001
UPL,Upala,CR,10.8922,-85.016197
UPN,Uruapan,MX,19.3967,-102.039001
UPP,Hawi,HI,20.265301,-155.860001
UPR,Upiara,PG,-8.5411,142.6503
UPV,"Pewsey, Wiltshire",GB,51.28657,-1.782239
URA,Uralsk,KZ,51.15079879760742,51.54309844970703
URC,Ürümqi,CN,43.907101,87.474197
URD,Ebermannstadt,DE,49.794167,11.133611
URE,Kuressaare,EE,58.22990036010742,22.50950050354004
URG,Uruguaiana,BR,-29.7822,-57.0382
URI,La Uribe,CO,3.2375,-74.347222
URJ,Uray,RU,60.103298,64.826698
URM,Urimán,VE,5.358118,-62.671625
URN,Urgun,AF,32.939933,69.150064
URO,Boos,FR,49.384887,1.179142
URR,Urrao,CO,6.32883,-76.1425
URS,Kursk,RU,51.75059891,36.29560089111328
URT,Surat Thani,TH,9.132599831,99.13559723
URU,Uroubi,PG,-9.5162,148.5591
URY,Gurayat,SA,31.412413,37.278898
URZ,Orūzgān,AF,32.90299988,66.63089752
USA,Concord,NC,35.387798,-80.709099
USC,Union,SC,34.687046,-81.64105
USH,Ushuaia,AR,-54.8433,-68.2958
USI,Mabaruma,GY,8.20017,-59.777965
USJ,Usharal,KZ,46.190767,80.830922
USK,Usinsk,RU,66.0047,57.367199
USL,Useless Loop,AU,-26.157923,113.394817
USM,Na Thon (Ko Samui Island),TH,9.54779,100.061996
USN,Ulsan,KR,35.59349823,129.352005
USQ,Uşak,TR,38.681499,29.471701
USR,Ust-Nera,RU,64.550003,143.115005
USS,Sancti Spiritus,CU,21.9704,-79.442703
UST,St Augustine,FL,29.9592,-81.339798
USU,Coron,PH,12.121865,120.100801
UTA,Mutare,ZW,-18.99749947,32.62720108
UTB,nan,AU,-22.58329964,144.5330047607422
UTD,Nutwood Downs,AU,-15.8074,134.1459
UTE,Bultfontein,ZA,-28.273369,26.135835
UTG,Quthing,LS,-30.407499,27.6933
UTH,Udon Thani,TH,17.386400222800003,102.788002
UTI,Utti / Valkeala,FI,60.8964,26.9384
UTK,Utirik Island,MH,11.222219,169.851429
UTM,Tunica,MS,34.68505,-90.347757
UTN,Upington,ZA,-28.39909935,21.2602005005
UTO,Utopia Creek,AK,65.992798,-153.703995
UTP,Rayong,TH,12.67990016937256,101.00499725341795
UTR,Uttaradit,TH,17.617000579833984,100.0999984741211
UTS,Ust-Tsylma,RU,65.437294,52.200336
UTT,Mthatha,ZA,-31.54636318,28.6733551
UTU,Ustupu,PA,9.1283,-77.9337
UTW,Queenstown,ZA,-31.92020035,26.882200241088867
UUA,Bugulma,RU,54.641184,52.800229
UUD,Ulan Ude,RU,51.808614,107.439652
UUK,Kuparuk,AK,70.33080291750001,-149.5980072
UUN,nan,MN,46.660301208496094,113.28500366210938
UUS,Yuzhno-Sakhalinsk,RU,46.885461,142.717466
UUU,Manumu,PG,-9.0746,147.5735
UVA,Uvalde,TX,29.2112999,-99.74359894
UVE,Ouvéa,NC,-20.640932,166.573024
UVF,Vieux Fort,LC,13.7332,-60.952599
UVI,União da Vitória,BR,-26.233224,-51.066754
UVL,Kharja Oases,EG,25.471483,30.588491
UVO,Uvol,PG,-6.0178,150.9557
UWA,Ware,MA,42.2820015,-72.21479797
UYL,Nyala,SD,12.0535,24.9562
UYN,Yulin,CN,38.35971,109.590927
UYU,Quijarro,BO,-20.441304,-66.857553
UZC,Stapari,RS,43.898899,19.697701
UZM,Hope Bay,CA,68.156,-106.618
UZR,Urzhar,KZ,47.09115,81.66521
UZU,Curuzu Cuatia,AR,-29.7706,-57.9789
VAA,Vaasa,FI,63.050701,21.762199
VAB,Yavarate,CO,0.611772,-69.207369
VAC,Cloppenburg,DE,52.908333,8.040556
VAD,Valdosta,GA,30.96780014,-83.19300079
VAF,"Chabeuil, Drôme",FR,44.9216,4.9699
VAG,Varginha,BR,-21.591375,-45.474116
VAH,Vallegrande,BO,-18.4825,-64.099403
VAI,Vanimo,PG,-2.6926,141.3028
VAK,Chevak,AK,61.5409,-165.6005
VAL,Valença,BR,-13.2965,-38.992401
VAM,Maamigili,MV,3.470556,72.835833
VAN,Van,TR,38.46820068359375,43.332298278808594
VAO,Suavanao,SB,-7.58556,158.731003
VAP,Viña Del Mar,CL,-33.0681,-71.557503
VAQ,Vanavara,RU,60.356229,102.309641
VAR,Varna,BG,43.232101,27.8251
VAS,Sivas,TR,39.813801,36.9035
VAT,Vatomandry,MG,-19.383333,48.95
VAV,Vava'u Island,TO,-18.58530045,-173.9620056
VAW,Vardø,NO,70.3554,31.044901
VBA,Aeng,MM,19.769199,94.0261
VBC,Mandalay,MM,21.9405,96.0896
VBG,Lompoc,CA,34.737301,-120.584
VBP,Bokpyinn,MM,11.1494,98.735901
VBS,Montichiari (BS),IT,45.428902,10.3306
VBV,Vanua Balavu,FJ,-17.2689991,-178.9759979
VBY,Visby,SE,57.66279984,18.34620094
VCA,Can Tho,VN,10.0851,105.711998
VCC,Vacaria,BR,-28.43248,-51.023322
VCD,Victoria River,AU,-16.402124,131.004974
VCE,Venezia (VE),IT,45.505299,12.3519
VCF,Valcheta,AR,-40.700001,-66.150002
VCH,Vichadero,UY,-31.739166,-54.587776
VCL,Tam Nghĩa,VN,15.4033,108.706001
VCP,Campinas,BR,-23.007404,-47.134502
VCS,Con Dao,VN,8.73183,106.633003
VCT,Victoria,TX,28.85260009765625,-96.91850281
VCV,Victorville,CA,34.597499847399995,-117.3830032
VDA,Eilat,IL,29.9403,34.935799
VDC,Vitória da Conquista,BR,-14.907885,-40.914804
VDE,El Hierro Island,ES,27.8148,-17.8871
VDH,Dong Hoi,VN,17.515,106.590556
VDI,Vidalia,GA,32.19269943,-82.37120056
VDM,Viedma / Carmen de Patagones,AR,-40.8692,-63.0004
VDO,Van Don,VN,21.120693,107.41539
VDP,nan,VE,9.222027779,-65.99358368
VDR,Villa Dolores,AR,-31.9452,-65.146301
VDS,Vadsø,NO,70.0653,29.8447
VDY,Toranagallu,IN,15.175921,76.63303
VDZ,Valdez,AK,61.132712,-146.246567
VEE,Venetie,AK,67.008698,-146.365997
VEG,Maikwak,GY,4.898172,-59.817027
VEL,Vernal,UT,40.436214,-109.511661
VEO,Severo-Yeniseysk,RU,60.373299,93.011703
VER,Veracruz,MX,19.14590073,-96.18730164
VEV,Barakoma,SB,-7.912779808,156.70599365234375
VEX,Tioga,ND,48.38050079,-102.8980026
VEY,Vestmannaeyjar,IS,63.42430114746094,-20.27890015
VFA,Victoria Falls,ZW,-18.09589958,25.839000701904297
VGA,Gannavaram,IN,16.530399,80.796799
VGD,Vologda,RU,59.282501,39.944401
VGO,Vigo,ES,42.2318,-8.62677
VGS,General Villegas,AR,-34.995728,-62.999725
VGT,Las Vegas,NV,36.210701,-115.194
VGZ,Villa Garzón,CO,0.978767,-76.6056
VHC,Saurimo,AO,-9.68907,20.4319
VHM,Vilhelmina,SE,64.579102,16.833599
VHN,Van Horn,TX,31.05780029,-104.7839966
VHV,Verkhnevilyuisk,RU,63.4580574,120.269165
VHY,"Charmeil, Allier",FR,46.16969,3.403637
VHZ,Vahitahi,PF,-18.780697,-138.85568
VIA,Videira,BR,-26.999701,-51.141899
VIE,Vienna,AT,48.110298,16.5697
VIG,El Vigía,VE,8.624139,-71.672668
VIH,Vichy,MO,38.127399,-91.769501
VII,Vinh,VN,18.73760033,105.6709976
VIJ,Spanish Town,VG,18.446634,-64.427932
VIL,Dakhla,EH,23.7183,-15.932
VIN,Vinnitsa,UA,49.242531,28.613778
VIP,Payerne,CH,46.8432,6.91506
VIQ,Viqueque,TL,-8.883799553,126.3730010986328
VIR,Durban,ZA,-29.770599,31.058399
VIS,Visalia,CA,36.318699,-119.392998
VIT,Alava,ES,42.882801,-2.72447
VIU,Viru,SB,-8.508457,157.689986
VIV,Vivigani,PG,-9.303333333,150.3188889
VIX,Vitória,BR,-20.258,-40.285
VIY,"Vélizy-Villacoublay, Yvelines",FR,48.774406,2.203102
VJB,Xai-Xai,MZ,-24.895362,33.749896
VJI,Abingdon,VA,36.687099,-82.033302
VJQ,Gurue,MZ,-15.5062,36.9904
VKG,Rach Gia,VN,9.958029972,105.1323795
VKO,Moscow,RU,55.591499,37.261501
VKS,Vicksburg,MS,32.23929977,-90.92839813
VKT,Vorkuta,RU,67.488602,63.993099
VKV,Arkhangelsk,RU,64.441704,40.4217
VLA,Vandalia,IL,38.991501,-89.166199
VLC,Valencia,ES,39.4893,-0.481625
VLD,Valdosta,GA,30.78249931335449,-83.27670288
VLE,Grand Canyon,AZ,35.65060043,-112.1480026
VLG,Villa Gesell,AR,-37.2354,-57.0292
VLI,Port Vila,VU,-17.699301,168.320007
VLL,Valladolid,ES,41.7061,-4.85194
VLM,Villamontes,BO,-21.25519943,-63.4056015
VLN,Valencia,VE,10.14973258972168,-67.92839813
VLP,Vila Rica,BR,-9.981057,-51.140358
VLR,Vallenar,CL,-28.596399,-70.755997
VLS,Epi Island,VU,-16.79610062,168.177002
VLV,Valera,VE,9.340478,-70.584061
VLY,Angelsey,GB,53.2481,-4.53534
VME,Villa Mercedes,AR,-33.72990036,-65.38739777
VMI,Puerto Vallemi,PY,-22.159371,-57.942395
VMU,Baimuru,PG,-7.496955,144.821756
VNA,Salavan,LA,15.709026,106.410937
VNC,Venice,FL,27.070541,-82.440815
VND,Vangaindrano,MG,-23.35076659,47.5817012787
VNE,Vannes/Meucon,FR,47.723301,-2.71856
VNO,Vilnius,LT,54.634102,25.285801
VNR,nan,AU,-16.9633007,141.9499969482422
VNS,Varanasi,IN,25.452129,82.861805
VNT,Ventspils,LV,57.3578,21.544201
VNX,Vilanculo,MZ,-22.01840019,35.31330108642578
VNY,Van Nuys,CA,34.20980072,-118.4899979
VOD,Vodochody,CZ,50.216599,14.3958
VOG,Volgograd,RU,48.782501220703125,44.34550094604492
VOH,Vohemar,MG,-13.3758,50.0028
VOI,Voinjama,LR,8.32347,-9.769249
VOK,Camp Douglas,WI,43.93899918,-90.25340271
VOL,Nea Anchialos,GR,39.219601,22.7943
VOT,Votuporanga,BR,-20.458426,-50.003134
VOZ,Voronezh,RU,51.81420135498047,39.22959899902344
VPE,Ngiva,AO,-17.0435009,15.683799743700002
VPG,Vipingo Estate,KE,-3.806666667,39.79738889
VPN,Vopnafjörður,IS,65.720596,-14.8506
VPS,Valparaiso,FL,30.4832,-86.525398
VPY,Chimoio,MZ,-19.15130043,33.42900085449219
VPZ,Valparaiso,IN,41.45399857,-87.00710297
VQQ,Jacksonville,FL,30.2187,-81.876701
VQS,Vieques,PR,18.1348,-65.493599
VRA,Matanzas,CU,23.034401,-81.435303
VRB,Vero Beach,FL,27.6556,-80.417901
VRC,Virac,PH,13.57639980316162,124.20600128173828
VRE,Vredendal,ZA,-31.64100075,18.5447998
VRI,Varandey,RU,68.848503,58.201401
VRK,Varkaus / Joroinen,FI,62.171101,27.868601
VRL,Vila Real,PT,41.2743,-7.72047
VRN,Caselle (VR),IT,45.394955,10.887303
VRO,Santa Marta,CU,23.124001,-81.301598
VRS,Versailles,MO,38.42779922,-92.87519836
VRU,Vyrburg,ZA,-26.98240089,24.72879982
VRY,Værøy,NO,67.654555,12.727257
VRZ,Lavras,BR,-21.240601,-44.963902
VSA,Villahermosa,MX,17.997,-92.817398
VSE,Viseu,PT,40.725498,-7.88899
VSF,North Springfield,VT,43.343601,-72.517303
VST,Stockholm / Västerås,SE,59.58940124511719,16.63360023498535
VSV,Shravasti,IN,27.499732,82.032927
VTB,Vitebsk,BY,55.12649918,30.34959984
VTE,Vientiane,LA,17.988300323500003,102.5630035
VTF,Vatulele,FJ,-18.51250076,177.63900756835938
VTG,Vũng Tàu,VN,10.375093,107.096185
VTM,Beersheba,IL,31.2082996368,35.01229858
VTN,Valentine,NE,42.856211,-100.549192
VTU,Las Tunas,CU,20.9876,-76.935799
VTZ,Visakhapatnam,IN,17.723506,83.227729
VUP,Valledupar,CO,10.435,-73.2495
VUS,Velikiy Ustyug,RU,60.7883,46.259998
VUU,Liwonde National Park,MW,-14.838611,35.301389
VVB,Mahanoro,MG,-19.83300018,48.79999923706055
VVC,Villavicencio,CO,4.16787,-73.6138
VVI,Santa Cruz,BO,-17.6448,-63.135399
VVK,Västervik,SE,57.779999,16.5236
VVN,Las Malvinas,PE,-11.854861,-72.939332
VVO,Artyom,RU,43.396256,132.148155
VVZ,Illizi,DZ,26.723499,8.62265
VXC,Lichinga,MZ,-13.274,35.2663
VXE,São Pedro,CV,16.8332,-25.0553
VXO,Växjö,SE,56.92910003662109,14.727999687194824
VYD,Vryheid,ZA,-27.78689957,30.79640007019043
VYI,Vilyuisk,RU,63.756668,121.693336
VYS,Peru,IL,41.351898,-89.153099
WAA,Wales,AK,65.622593,-168.095
WAD,Andriamena,MG,-17.631,47.7233
WAE,Wadi Al Dawasir,SA,20.504299,45.1996
WAF,Waana,PK,32.30469894,69.57039642333984
WAG,Wanganui,NZ,-39.963467,175.02444
WAH,Wahpeton,ND,46.24409866,-96.60739899
WAI,Antsohihy,MG,-14.8988,47.9939
WAJ,Wavoi Falls,PG,-6.9523,142.6557
WAK,Ankazoabo,MG,-22.29644235,44.5315361
WAL,Wallops Island,VA,37.940813,-75.462255
WAM,Ambatondrazaka,MG,-17.795378,48.442583
WAN,Waverney,AU,-25.3563,141.9254
WAO,Wabo,PG,-6.989444444,145.0751111
WAP,Palena,CL,-43.611492,-71.805452
WAQ,Antsalova,MG,-18.701273,44.614921
WAT,Waterford,IE,52.187199,-7.08696
WAU,Wauchope,AU,-20.640614,134.215276
WAV,nan,AU,-17.3932991,131.1179962158203
WAW,Warsaw,PL,52.165699,20.9671
WAX,Zuwarah,LY,32.952301,12.0155
WAY,Waynesburg,PA,39.90112,-80.130733
WAZ,nan,AU,-28.149401,151.942993
WBA,Wahai,ID,-2.8114,129.484
WBB,Stebbins,AK,63.515999,-162.278
WBC,Wapolu,PG,-9.3376,150.5093
WBD,Befandriana,MG,-15.19999981,48.483001708984375
WBE,Bealanana,MG,-14.544277,48.691413
WBG,Jagel,DE,54.459301,9.51633
WBK,West Branch,MI,44.244801,-84.179802
WBM,Wapenamanda,PG,-5.635293,143.892231
WBO,Beroroha,MG,-21.60698376,45.1360201836
WBQ,Beaver,AK,66.362198,-147.406998
WBR,Big Rapids,MI,43.72259903,-85.50409698
WBU,Boulder,CO,40.039101,-105.226025
WBW,Wilkes-Barre,PA,41.29719925,-75.85119629
WCA,Castro,CL,-42.490299,-73.772797
WCD,Cundeelee,AU,-30.174236,122.322249
WCH,Chaitén,CL,-42.781943,-72.834999
WCR,Chandalar Lake,AK,67.50450134,-148.4830017
WDA,Ain District,YE,14.859579,45.545705
WDG,Enid,OK,36.37919998,-97.79109955
WDH,Windhoek,NAN,-22.4799,17.4709
WDI,nan,AU,-26.277392,151.861673
WDN,Eastsound,WA,48.71141,-123.018208
WDR,Winder,GA,33.98289871,-83.66739655
WDS,Shiyan (Maojian),CN,32.592889,110.906296
WEA,Weatherford,TX,32.7463,-97.682404
WED,Wedau,PG,-10.0954,150.0826
WEF,Weifang (Kuiwen),CN,36.646702,119.119003
WEH,Weihai,CN,37.187099,122.228996
WEI,Weipa,AU,-12.677493,141.922618
WEL,Welkom,ZA,-27.996825,26.663334
WEP,Weam,PG,-8.6184,141.1381
WET,Tigi,ID,-4.05916,136.281715
WEW,nan,AU,-30.25830078,149.4080047607422
WFB,Ketchikan,AK,55.349899,-131.677002
WFI,Fianarantsoa,MG,-21.441601,47.111698
WFK,Frenchville,ME,47.28549957,-68.31279755
WGA,Forest Hill,AU,-35.163484,147.46832
WGB,Bahawalnagar,PK,29.9463005065918,73.24909973144531
WGC,Warangal,IN,17.9144,79.602203
WGE,nan,AU,-30.032801,148.126007
WGN,Shaoyang (Wugang),CN,26.806123,110.641042
WGO,Winchester,VA,39.14350128,-78.14440155
WGP,Waingapu-Sumba Island,ID,-9.66922,120.302002
WGT,Laceby,AU,-36.417914,146.306896
WHA,Wuhu,CN,31.1045,118.66687
WHB,nan,AU,-22.428395,116.887879
WHD,Hyder,AK,55.903324,-130.009975
WHF,Wadi Halfa,SD,21.802698,31.521578
WHK,nan,NZ,-37.92060089,176.91400146484375
WHL,Welshpool,AU,-38.682382,146.445331
WHN,Wuhan (Hannan),CN,30.25521,114.062805
WHO,nan,NZ,-43.36309814,170.13400268554688
WHP,Pacoima,CA,34.2593,-118.413002
WHS,"Whalsay, Shetlands",GB,60.376835,-0.927229
WHT,Wharton,TX,29.254299,-96.154404
WHU,Wuhu,CN,31.3906,118.408997
WIB,Vernon,TX,34.22570038,-99.28379822
WIC,Wick,GB,58.4589,-3.09306
WIE,Wiesbaden,DE,50.049800872802734,8.325400352478027
WIK,Waiheke Island,NZ,-36.808899,175.085999
WIL,Nairobi,KE,-1.321720004,36.81480026245117
WIN,nan,AU,-22.36359978,143.08599853515625
WIO,nan,AU,-31.522082,143.378358
WIR,Wairoa,NZ,-39.012118,177.404395
WIT,nan,AU,-22.224992,118.353739
WIU,Garove Island,PG,-4.689522,149.440112
WJA,Woja,MH,7.450833,168.55
WJF,Lancaster,CA,34.7411,-118.219002
WJR,Wajir,KE,1.73324,40.091599
WJU,Wonju,KR,37.437113,127.960051
WKA,Wanaka,NZ,-44.722954,169.248419
WKB,nan,AU,-36.32109833,142.41900634765625
WKF,Pretoria,ZA,-25.82999992,28.2224998474
WKI,Hwange,ZW,-18.362967,26.519791
WKJ,Wakkanai,JP,45.40420151,141.8009949
WKK,Aleknagik,AK,59.2826004,-158.6179962
WKL,Waikoloa Village,HI,19.920546,-155.860628
WKN,Wakunai,PG,-5.8603,155.2223
WKR,Walkers Cay,BS,27.259656,-78.400455
WLA,Eighty Mile Beach,AU,-19.7736,120.649002
WLC,nan,AU,-31.009492,151.547442
WLD,Winfield / Arkansas City,KS,37.168598,-97.037598
WLE,nan,AU,-26.806447,150.168953
WLG,Wellington,NZ,-41.327202,174.804993
WLH,Walaha,VU,-15.412,167.690994
WLK,Selawik,AK,66.600098,-159.985992
WLL,nan,AU,-17.2199,137.93453
WLO,nan,AU,-16.62999916,129.32000732421875
WLP,nan,AU,-23.13555556,118.7072222
WLR,Loring,AK,55.601299,-131.636993
WLS,Wallis Island,WF,-13.23830032,-176.1990051
WLU,Puri,PG,-6.475161,143.987222
WLW,Willows,CA,39.51639938,-122.2180023
WMA,Mandritsara,MG,-15.845992,48.834718
WMB,nan,AU,-38.29529953,142.44700622558594
WMC,Winnemucca,NV,40.89659882,-117.8059998
WMD,Mandabe,MG,-21.04630493,44.94041204
WME,nan,AU,-27.28733,120.554937
WMH,Mountain Home,AR,36.3689003,-92.47049713
WMI,Nowy Dwór Mazowiecki,PL,52.451099,20.6518
WMK,Meyers Chuck,AK,55.73960114,-132.2550049
WML,Malaimbandy,MG,-20.35539029,45.54337263
WMN,Maroantsetra,MG,-15.437742,49.689081
WMO,White Mountain,AK,64.689201,-163.412994
WMP,Mampikony,MG,-16.072269,47.644165
WMR,Mananara Nord,MG,-16.1639,49.7738
WMT,Zunyi,CN,27.961837,106.435416
WMX,Wamena,ID,-4.097324,138.952417
WNA,Napakiak,AK,60.6903,-161.979004
WND,Laverton,AU,-28.48061,122.244415
WNH,Wenshan,CN,23.5583,104.3255
WNI,Wangi-wangi Island,ID,-5.293996,123.634
WNN,Wunnumin Lake,CA,52.893902,-89.2892
WNP,Naga,PH,13.58489990234375,123.2699966430664
WNR,Windorah,AU,-25.410641,142.668428
WNS,Nawabashah,PK,26.2194,68.390099
WNU,Wanuma,PG,-4.8961,145.3213
WNZ,Wenzhou (Longwan),CN,27.910572,120.853465
WOA,Wonenara,PG,-6.796861111,145.8919444
WOE,Hoogerheide,NL,51.4491,4.34203
WOK,Uonquén,VE,4.984002,-61.730102
WOL,Albion Park Rail,AU,-34.5611,150.789001
WON,Wondoola,AU,-18.57500076,140.8919983
WOS,Wonsan,KP,39.166801,127.486
WOT,Wang'an,TW,23.369108,119.503598
WOW,Willow,AK,61.7542,-150.052002
WPA,Puerto Aysén,CL,-45.3992,-72.670303
WPB,Port Bergé,MG,-15.584286,47.623587
WPC,Pincher Creek,CA,49.520429,-113.997002
WPK,Wrotham Park,AU,-16.658915,143.999263
WPL,Powell River,CA,49.887335,-124.53372
WPM,Wipim,PG,-8.78822,142.882004
WPO,Paonia,CO,38.831412,-107.645763
WPR,Porvenir,CL,-53.2537,-70.319199
WPU,Puerto Williams,CL,-54.931099,-67.626297
WRA,Warder,ET,6.9724,45.3334
WRB,Warner Robins,GA,32.640099,-83.591904
WRE,Whangarei,NZ,-35.769253,174.363713
WRG,Wrangell,AK,56.48429871,-132.3699951
WRH,Urhu,CN,46.018127,85.655293
WRI,Wrightstown,NJ,40.0155983,-74.59169769
WRL,Worland,WY,43.965698,-107.950996
WRN,Windarling Mine,AU,-30.032277,119.386489
WRO,Wrocław,PL,51.103719,16.882096
WRT,Warton,GB,53.745098,-2.88306
WRW,nan,AU,-20.84420013,120.7020035
WRY,Westray,GB,59.35029984,-2.950000048
WRZ,Weerawila,LK,6.25449,81.235199
WSA,Wasua,PG,-8.2836,142.8697
WSB,Steamboat Bay,AK,55.532662,-133.638167
WSF,Cape Sarichef,AK,54.583934,-164.905727
WSG,Washington,PA,40.136501,-80.290199
WSH,Shirley,NY,40.821899,-72.8694
WSK,Wushan,CN,31.06896,109.708958
WSM,Wiseman,AK,67.40460205,-150.1230011
WSN,South Naknek,AK,58.702362,-157.005444
WSO,Washabo,SR,5.215277,-57.185302
WSP,Waspam,NI,14.7392,-83.969398
WSR,Wasior,ID,-2.720434,134.505902
WST,Westerly,RI,41.349602,-71.803398
WSU,Wasu,PG,-5.961709449,147.1982253
WSX,West Sound,WA,48.617901,-122.956903
WSY,Shute Harbour,AU,-20.276127,148.754979
WSZ,Westport,NZ,-41.737111,171.579033
WTA,Tambohorano,MG,-17.476101,43.972801
WTB,Toowoomba,AU,-27.558332,151.793335
WTD,West End,BS,26.685301,-78.974998
WTE,Wotje,MH,9.458333,170.238611
WTK,Noatak,AK,67.561241,-162.980461
WTL,Tuntutuliak,AK,60.351243,-162.654476
WTN,"Lincoln, Lincolnshire",GB,53.166199,-0.523811
WTO,Wotho Island,MH,10.1733,166.003006
WTP,Fatima Mission,PG,-8.545833,147.2525
WTR,Whiteriver,AZ,33.810175,-109.986555
WTS,Tsiroanomandidy,MG,-18.759677,46.054065
WTT,Wantoat,PG,-6.1325,146.4677778
WTZ,Whitianga,NZ,-36.828731,175.682802
WUA,Wuhai,CN,39.7934,106.7993
WUD,nan,AU,-33.043301,135.447006
WUG,Wau,PG,-7.345556,146.718611
WUH,Wuhan (Huangpi),CN,30.774798,114.213723
WUI,Murrin Murrin,AU,-28.705299,121.89099
WUM,Wasum,PG,-6.0491,149.337
WUN,nan,AU,-26.62919998,120.22100067138672
WUS,Wuyishan,CN,27.7019,118.000999
WUT,Xinzhou,CN,38.597456,112.969173
WUU,Wau,SS,7.72583,27.975
WUV,Wuvulu Island,PG,-1.736111111,142.8366667
WUX,Wuxi,CN,31.4944000244,120.4290009
WUZ,Tangbu,CN,23.40316,111.09331
WVB,Rooikop,NAN,-22.979332,14.647102
WVI,Watsonville,CA,36.93569946,-121.7900009
WVK,Manakara,MG,-22.119699,48.021702
WVL,Waterville,ME,44.53319931,-69.67549896
WVN,Wilhelmshaven,DE,53.50222,8.052222
WWA,Wasilla,AK,61.571701,-149.539993
WWD,Wildwood,NJ,39.0084991455,-74.90830231
WWI,Woodie Woodie,AU,-21.64551,121.191184
WWK,Wewak,PG,-3.583830118,143.6690063
WWP,Whale Pass,AK,56.116299,-133.121994
WWR,Woodward,OK,36.438,-99.5226667
WWT,Mertarvik,AK,60.81037,-164.499511
WWY,West Wyalong,AU,-33.93719864,147.1909943
WXN,Wanzhou,CN,30.8017,108.433
WYA,Whyalla,AU,-33.05889893,137.51400756835938
WYB,Yes Bay,AK,55.91630173,-131.8009949
WYE,Yengema,SL,8.61047,-11.0454
WYN,nan,AU,-15.5114,128.153
WYS,West Yellowstone,MT,44.6884,-111.117996
WZA,Wa,GH,10.0827,-2.50769
WZQ,Urad Middle Banner,CN,41.460289,108.539085
XAI,Xinyang,CN,32.540819,114.079141
XAL,Álamos,MX,27.039,-108.949021
XAP,Chapecó,BR,-27.134199,-52.656601
XAR,Aribinda,BF,14.2170000076,-0.883000016
XAU,Saül,GF,3.61361,-53.204201
XBB,Blubber Bay,CA,49.793958,-124.621064
XBE,Bearskin Lake,CA,53.965599060058594,-91.02719879
XBG,Bogande,BF,12.983,-0.167
XBJ,Birjand,IR,32.896525,59.281258
XBN,Biniguni,PG,-9.6425,149.303889
XBO,Boulsa,BF,12.65,-0.567
XBR,Brockville,CA,44.63940048,-75.75029755
XCH,Flying Fish Cove,CX,-10.449382,105.690931
XCL,Cluff Lake,CA,58.39110184,-109.5159988
XCM,Chatham-Kent,CA,42.3064003,-82.08190155
XCO,Colac Otway Shire,AU,-38.286701,143.679993
XCR,Chalons en Champagne,FR,48.77333,4.20611
XDE,Diebougou,BF,10.95,-3.25
XDJ,Djibo,BF,14.125,-1.624722
XEN,Huludao (Xingcheng),CN,40.580328,120.700374
XEQ,Tasiusak,GL,60.194305,-44.813447
XES,Lake Geneva,WI,42.614899,-88.389603
XFN,Xiangyang (Xiangzhou),CN,32.152222,112.291666
XFW,Hamburg,DE,53.53527832,9.835556030273438
XGA,Gaoua,BF,10.384059,-3.163454
XGG,Gorom-Gorom,BF,14.454174,-0.218644
XGN,Xangongo,AO,-16.7553997,14.965299606323242
XGR,Kangiqsualujjuaq,CA,58.711399,-65.992798
XIC,Liangshan (Xichang),CN,27.9891,102.183998
XIE,Xienglom,LA,19.6203,100.815332
XIG,Xinguara,BR,-7.0906,-49.9765
XIJ,Ahmed Al Jaber AB,KW,28.93479919,47.7919006348
XIL,Xilinhot,CN,43.91559982299805,115.96399688720705
XIN,Meizhou (Xingning),CN,24.1492,115.758003
XIQ,Ilimanaq,GL,69.080915,-51.114315
XIY,Xianyang (Weicheng),CN,34.447102,108.751999
XJD,Ar Rayyan,QA,25.11730003,51.31499863
XJM,Mangla,PK,33.05009841918945,73.63839721679688
XKA,Kantchari,BF,12.464046,1.492939
XKH,Xieng Khouang,LA,19.450001,103.157997
XKS,Kasabonika,CA,53.52470016479492,-88.64279938
XKY,Kaya,BF,13.067,-1.1
XLB,Lac Brochet,CA,58.614279,-101.468954
XLS,Saint Louis,SN,16.049814,-16.461039
XLU,Leo,BF,11.1,-2.1
XMA,Maramag,PH,7.7538,125.0333
XMC,nan,AU,-37.59830093,149.72000122070312
XMD,Madison,SD,44.01599884,-97.08589935
XMG,Mahendranagar,NP,28.9632,80.147903
XMH,nan,PF,-14.4368,-146.0700073
XMI,Masasi,TZ,-10.733,38.766998
XML,nan,AU,-34.743801,137.529087
XMN,Xiamen,CN,24.54400062561035,118.12799835205078
XMP,Macmillan Pass,CA,63.18109894,-130.2019959
XMS,Macas,EC,-2.299170017,-78.1207962
XMY,Yam Island,AU,-9.899187,142.774265
XNA,Fayetteville/Springdale/Rogers,AR,36.281898,-94.306801
XNH,Nasiriyah,IQ,30.935801,46.090099
XNN,Haidong (Huzhu Tu Autonomous County),CN,36.530093,102.040062
XNT,Xingtai,CN,36.8831,114.4293
XNU,Nouna,BF,12.75,-3.867000103
XPA,Pama,BF,11.25,0.7
XPK,Pukatawagan,CA,55.749199,-101.265999
XPL,Palmerola,HN,14.3824,-87.621201
XPP,Poplar River,CA,52.996526,-97.274194
XPR,Pine Ridge,SD,43.020902,-102.506089
XQP,Quepos,CR,9.44316,-84.129799
XQU,Qualicum Beach,CA,49.337456,-124.393086
XRH,Richmond,AU,-33.604652,150.783051
